,filepath,filename,LangOrInstru,startPoint,endPoint,FSkhz,expdur,maxsil,totalLengCur,corpus,corpus_type,mat_filename,speaker/artist,gender,genre,VoiOrNot
2440,data/envCorp/SONYC/audio-3/40_000674.wav,40_000674,,1,384000,48,8,0.0014166666666666668,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/40_000674_MS2024.mat,SONYC_40,,,0
2441,data/envCorp/SONYC/audio-9/40_001468.wav,40_001468,,1,384000,48,8,0.0028541666666666667,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/40_001468_MS2024.mat,SONYC_40,,,0
2442,data/envCorp/SONYC/audio-7/11_006153.wav,11_006153,,1,384000,48,8,0.0007916666666666666,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/11_006153_MS2024.mat,SONYC_11,,,0
2443,data/envCorp/SONYC/audio-13/41_017354.wav,41_017354,,1,384000,48,8,0.0025833333333333333,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/41_017354_MS2024.mat,SONYC_41,,,0
2446,data/envCorp/SONYC/audio-12/24_007144.wav,24_007144,,1,384000,48,8,0.0081875,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/24_007144_MS2024.mat,SONYC_24,,,0
2449,data/envCorp/SONYC/audio-13/31_010437.wav,31_010437,,1,384000,48,8,0.0023541666666666667,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/31_010437_MS2024.mat,SONYC_31,,,0
2451,data/envCorp/SONYC/audio-4/36_018940.wav,36_018940,,1,384000,48,8,0.0014583333333333334,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/36_018940_MS2024.mat,SONYC_36,,,0
2452,data/envCorp/SONYC/audio-5/18_012994.wav,18_012994,,1,384000,48,8,0.0001875,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/18_012994_MS2024.mat,SONYC_18,,,0
2455,data/envCorp/SONYC/audio-4/03_005768.wav,03_005768,,1,384000,48,8,0.0021041666666666665,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/03_005768_MS2024.mat,SONYC_03,,,0
2456,data/envCorp/SONYC/audio-18/27_003210.wav,27_003210,,1,384000,48,8,0.0002708333333333333,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/27_003210_MS2024.mat,SONYC_27,,,0
2457,data/envCorp/SONYC/audio-17/29_011632.wav,29_011632,,1,384000,48,8,0.0016666666666666668,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/29_011632_MS2024.mat,SONYC_29,,,0
2458,data/envCorp/SONYC/audio-0/31_009386.wav,31_009386,,1,384000,48,8,0.0115,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/31_009386_MS2024.mat,SONYC_31,,,0
2460,data/envCorp/SONYC/audio-3/34_016475.wav,34_016475,,1,384000,48,8,0.0037708333333333335,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/34_016475_MS2024.mat,SONYC_34,,,0
2464,data/envCorp/SONYC/audio-16/03_020332.wav,03_020332,,1,384000,48,8,0.0005625,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/03_020332_MS2024.mat,SONYC_03,,,0
2465,data/envCorp/SONYC/audio-11/27_019605.wav,27_019605,,1,384000,48,8,0.002458333333333333,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/27_019605_MS2024.mat,SONYC_27,,,0
2466,data/envCorp/SONYC/audio-17/18_006582.wav,18_006582,,1,384000,48,8,0.0007916666666666666,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/18_006582_MS2024.mat,SONYC_18,,,0
2467,data/envCorp/SONYC/audio-7/27_017797.wav,27_017797,,1,384000,48,8,0.00125,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/27_017797_MS2024.mat,SONYC_27,,,0
2469,data/envCorp/SONYC/audio-16/00_001641.wav,00_001641,,1,384000,48,8,0.0069791666666666665,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/00_001641_MS2024.mat,SONYC_00,,,0
2472,data/envCorp/SONYC/audio-2/40_000887.wav,40_000887,,1,384000,48,8,0.0025625,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/40_000887_MS2024.mat,SONYC_40,,,0
2473,data/envCorp/SONYC/audio-10/32_017849.wav,32_017849,,1,384000,48,8,0.0011666666666666668,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/32_017849_MS2024.mat,SONYC_32,,,0
2474,data/envCorp/SONYC/audio-14/18_000444.wav,18_000444,,1,384000,48,8,0.0019166666666666666,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/18_000444_MS2024.mat,SONYC_18,,,0
2475,data/envCorp/SONYC/audio-13/27_008871.wav,27_008871,,1,384000,48,8,0.0009375,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/27_008871_MS2024.mat,SONYC_27,,,0
2476,data/envCorp/SONYC/audio-7/05_012487.wav,05_012487,,1,384000,48,8,0.0020625,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/05_012487_MS2024.mat,SONYC_05,,,0
2482,data/envCorp/SONYC/audio-14/04_019048.wav,04_019048,,1,384000,48,8,0.0013541666666666667,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/04_019048_MS2024.mat,SONYC_04,,,0
2483,data/envCorp/SONYC/audio-8/40_020470.wav,40_020470,,1,384000,48,8,0.0032291666666666666,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/40_020470_MS2024.mat,SONYC_40,,,0
2484,data/envCorp/SONYC/audio-7/06_018991.wav,06_018991,,1,384000,48,8,0.0066458333333333335,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/06_018991_MS2024.mat,SONYC_06,,,0
2488,data/envCorp/SONYC/audio-1/18_004006.wav,18_004006,,1,384000,48,8,0.002416666666666667,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/18_004006_MS2024.mat,SONYC_18,,,0
2489,data/envCorp/SONYC/audio-10/15_002796.wav,15_002796,,1,384000,48,8,0.0007916666666666666,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/15_002796_MS2024.mat,SONYC_15,,,0
2490,data/envCorp/SONYC/audio-14/13_026892.wav,13_026892,,1,384000,48,8,0.002895833333333333,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/13_026892_MS2024.mat,SONYC_13,,,0
2492,data/envCorp/SONYC/audio-12/23_013630.wav,23_013630,,1,384000,48,8,0.019375,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/23_013630_MS2024.mat,SONYC_23,,,0
2493,data/envCorp/SONYC/audio-2/37_007199.wav,37_007199,,1,384000,48,8,0.0015833333333333333,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/37_007199_MS2024.mat,SONYC_37,,,0
2494,data/envCorp/SONYC/audio-6/37_017460.wav,37_017460,,1,384000,48,8,0.003395833333333333,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/37_017460_MS2024.mat,SONYC_37,,,0
2495,data/envCorp/SONYC/audio-0/41_001648.wav,41_001648,,1,384000,48,8,0.0014166666666666668,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/41_001648_MS2024.mat,SONYC_41,,,0
2497,data/envCorp/SONYC/audio-13/27_002352.wav,27_002352,,1,384000,48,8,0.0014791666666666666,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/27_002352_MS2024.mat,SONYC_27,,,0
2499,data/envCorp/SONYC/audio-8/27_005597.wav,27_005597,,1,384000,48,8,0.0003958333333333333,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/27_005597_MS2024.mat,SONYC_27,,,0
2500,data/envCorp/SONYC/audio-3/00_009229.wav,00_009229,,1,384000,48,8,0.003375,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/00_009229_MS2024.mat,SONYC_00,,,0
2501,data/envCorp/SONYC/audio-12/35_009022.wav,35_009022,,1,384000,48,8,0.0006666666666666666,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/35_009022_MS2024.mat,SONYC_35,,,0
2503,data/envCorp/SONYC/audio-16/27_000097.wav,27_000097,,1,384000,48,8,0.0005208333333333333,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/27_000097_MS2024.mat,SONYC_27,,,0
2506,data/envCorp/SONYC/audio-6/39_012892.wav,39_012892,,1,384000,48,8,0.0013958333333333333,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/39_012892_MS2024.mat,SONYC_39,,,0
2508,data/envCorp/SONYC/audio-11/36_000622.wav,36_000622,,1,384000,48,8,0.0025416666666666665,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/36_000622_MS2024.mat,SONYC_36,,,0
2510,data/envCorp/SONYC/audio-11/35_011090.wav,35_011090,,1,384000,48,8,0.0004375,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/35_011090_MS2024.mat,SONYC_35,,,0
2512,data/envCorp/SONYC/audio-14/27_000906.wav,27_000906,,1,384000,48,8,0.00075,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/27_000906_MS2024.mat,SONYC_27,,,0
2513,data/envCorp/SONYC/audio-10/16_009988.wav,16_009988,,1,384000,48,8,0.0030416666666666665,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/16_009988_MS2024.mat,SONYC_16,,,0
2514,data/envCorp/SONYC/audio-7/16_002805.wav,16_002805,,1,384000,48,8,0.0045,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/16_002805_MS2024.mat,SONYC_16,,,0
2515,data/envCorp/SONYC/audio-6/06_010701.wav,06_010701,,1,384000,48,8,0.0012708333333333332,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/06_010701_MS2024.mat,SONYC_06,,,0
2516,data/envCorp/SONYC/audio-5/01_008301.wav,01_008301,,1,384000,48,8,0.0033125,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/01_008301_MS2024.mat,SONYC_01,,,0
2517,data/envCorp/SONYC/audio-6/31_018215.wav,31_018215,,1,384000,48,8,0.0015208333333333332,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/31_018215_MS2024.mat,SONYC_31,,,0
2518,data/envCorp/SONYC/audio-2/12_017806.wav,12_017806,,1,384000,48,8,0.0027916666666666667,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/12_017806_MS2024.mat,SONYC_12,,,0
2520,data/envCorp/SONYC/audio-4/40_004201.wav,40_004201,,1,384000,48,8,0.0012916666666666667,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/40_004201_MS2024.mat,SONYC_40,,,0
2522,data/envCorp/SONYC/audio-11/23_017679.wav,23_017679,,1,384000,48,8,0.0030625,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/23_017679_MS2024.mat,SONYC_23,,,0
2523,data/envCorp/SONYC/audio-12/31_010241.wav,31_010241,,1,384000,48,8,0.0008958333333333333,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/31_010241_MS2024.mat,SONYC_31,,,0
2526,data/envCorp/SONYC/audio-6/40_000002.wav,40_000002,,1,384000,48,8,0.0021666666666666666,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/40_000002_MS2024.mat,SONYC_40,,,0
2527,data/envCorp/SONYC/audio-15/14_009752.wav,14_009752,,1,384000,48,8,0.0018333333333333333,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/14_009752_MS2024.mat,SONYC_14,,,0
2529,data/envCorp/SONYC/audio-5/34_020766.wav,34_020766,,1,384000,48,8,0.0032291666666666666,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/34_020766_MS2024.mat,SONYC_34,,,0
2530,data/envCorp/SONYC/audio-8/10_011078.wav,10_011078,,1,384000,48,8,0.004125,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/10_011078_MS2024.mat,SONYC_10,,,0
2531,data/envCorp/SONYC/audio-11/38_004475.wav,38_004475,,1,384000,48,8,0.0012916666666666667,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/38_004475_MS2024.mat,SONYC_38,,,0
2532,data/envCorp/SONYC/audio-2/55_027843.wav,55_027843,,1,384000,48,8,0.0032916666666666667,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/55_027843_MS2024.mat,SONYC_55,,,0
2535,data/envCorp/SONYC/audio-17/04_006608.wav,04_006608,,1,384000,48,8,0.000625,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/04_006608_MS2024.mat,SONYC_04,,,0
2538,data/envCorp/SONYC/audio-12/01_005428.wav,01_005428,,1,384000,48,8,0.0057083333333333335,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/01_005428_MS2024.mat,SONYC_01,,,0
2539,data/envCorp/SONYC/audio-15/17_009167.wav,17_009167,,1,384000,48,8,0.015395833333333333,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/17_009167_MS2024.mat,SONYC_17,,,0
2543,data/envCorp/SONYC/audio-18/00_018299.wav,00_018299,,1,384000,48,8,0.001,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/00_018299_MS2024.mat,SONYC_00,,,0
2544,data/envCorp/SONYC/audio-12/40_020447.wav,40_020447,,1,384000,48,8,0.0027291666666666666,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/40_020447_MS2024.mat,SONYC_40,,,0
2545,data/envCorp/SONYC/audio-13/01_018485.wav,01_018485,,1,384000,48,8,0.0025208333333333333,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/01_018485_MS2024.mat,SONYC_01,,,0
2547,data/envCorp/SONYC/audio-12/04_010237.wav,04_010237,,1,384000,48,8,0.0018541666666666667,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/04_010237_MS2024.mat,SONYC_04,,,0
2548,data/envCorp/SONYC/audio-5/37_004568.wav,37_004568,,1,384000,48,8,0.001625,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/37_004568_MS2024.mat,SONYC_37,,,0
2551,data/envCorp/SONYC/audio-13/18_012393.wav,18_012393,,1,384000,48,8,0.0027708333333333335,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/18_012393_MS2024.mat,SONYC_18,,,0
2552,data/envCorp/SONYC/audio-0/27_006199.wav,27_006199,,1,384000,48,8,0.00125,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/27_006199_MS2024.mat,SONYC_27,,,0
2553,data/envCorp/SONYC/audio-5/27_020667.wav,27_020667,,1,384000,48,8,0.0016875,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/27_020667_MS2024.mat,SONYC_27,,,0
2554,data/envCorp/SONYC/audio-11/01_003273.wav,01_003273,,1,384000,48,8,0.0016666666666666668,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/01_003273_MS2024.mat,SONYC_01,,,0
2555,data/envCorp/SONYC/audio-11/20_006034.wav,20_006034,,1,384000,48,8,0.0017916666666666667,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/20_006034_MS2024.mat,SONYC_20,,,0
2558,data/envCorp/SONYC/audio-2/04_020374.wav,04_020374,,1,384000,48,8,0.0034583333333333332,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/04_020374_MS2024.mat,SONYC_04,,,0
2559,data/envCorp/SONYC/audio-5/40_003124.wav,40_003124,,1,384000,48,8,0.0016041666666666667,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/40_003124_MS2024.mat,SONYC_40,,,0
2560,data/envCorp/SONYC/audio-18/27_020378.wav,27_020378,,1,384000,48,8,0.0011458333333333333,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/27_020378_MS2024.mat,SONYC_27,,,0
2561,data/envCorp/SONYC/audio-0/10_020638.wav,10_020638,,1,384000,48,8,0.0014583333333333334,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/10_020638_MS2024.mat,SONYC_10,,,0
2562,data/envCorp/SONYC/audio-2/00_013489.wav,00_013489,,1,384000,48,8,0.001375,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/00_013489_MS2024.mat,SONYC_00,,,0
2564,data/envCorp/SONYC/audio-15/33_020634.wav,33_020634,,1,384000,48,8,0.0018333333333333333,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/33_020634_MS2024.mat,SONYC_33,,,0
2565,data/envCorp/SONYC/audio-16/32_017033.wav,32_017033,,1,384000,48,8,0.00475,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/32_017033_MS2024.mat,SONYC_32,,,0
2567,data/envCorp/SONYC/audio-11/16_011736.wav,16_011736,,1,384000,48,8,0.003479166666666667,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/16_011736_MS2024.mat,SONYC_16,,,0
2569,data/envCorp/SONYC/audio-10/23_006601.wav,23_006601,,1,384000,48,8,0.0018541666666666667,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/23_006601_MS2024.mat,SONYC_23,,,0
2570,data/envCorp/SONYC/audio-2/02_000911.wav,02_000911,,1,384000,48,8,0.0011875,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/02_000911_MS2024.mat,SONYC_02,,,0
2572,data/envCorp/SONYC/audio-2/00_020862.wav,00_020862,,1,384000,48,8,0.0006875,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/00_020862_MS2024.mat,SONYC_00,,,0
2573,data/envCorp/SONYC/audio-9/13_001136.wav,13_001136,,1,384000,48,8,0.0096875,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/13_001136_MS2024.mat,SONYC_13,,,0
2574,data/envCorp/SONYC/audio-6/16_010035.wav,16_010035,,1,384000,48,8,0.005020833333333334,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/16_010035_MS2024.mat,SONYC_16,,,0
2575,data/envCorp/SONYC/audio-14/19_018463.wav,19_018463,,1,384000,48,8,0.0010625,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/19_018463_MS2024.mat,SONYC_19,,,0
2576,data/envCorp/SONYC/audio-15/27_004021.wav,27_004021,,1,384000,48,8,0.0013125,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/27_004021_MS2024.mat,SONYC_27,,,0
2577,data/envCorp/SONYC/audio-4/34_008388.wav,34_008388,,1,384000,48,8,0.0027291666666666666,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/34_008388_MS2024.mat,SONYC_34,,,0
2579,data/envCorp/SONYC/audio-15/16_008598.wav,16_008598,,1,384000,48,8,0.018770833333333334,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/16_008598_MS2024.mat,SONYC_16,,,0
2583,data/envCorp/SONYC/audio-2/01_007725.wav,01_007725,,1,384000,48,8,0.005666666666666667,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/01_007725_MS2024.mat,SONYC_01,,,0
2584,data/envCorp/SONYC/audio-10/16_016855.wav,16_016855,,1,384000,48,8,0.0022291666666666666,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/16_016855_MS2024.mat,SONYC_16,,,0
2586,data/envCorp/SONYC/audio-0/36_003579.wav,36_003579,,1,384000,48,8,0.004583333333333333,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/36_003579_MS2024.mat,SONYC_36,,,0
2589,data/envCorp/SONYC/audio-13/23_019041.wav,23_019041,,1,384000,48,8,0.002916666666666667,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/23_019041_MS2024.mat,SONYC_23,,,0
2590,data/envCorp/SONYC/audio-18/31_020335.wav,31_020335,,1,384000,48,8,0.0011041666666666667,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/31_020335_MS2024.mat,SONYC_31,,,0
2592,data/envCorp/SONYC/audio-7/23_011984.wav,23_011984,,1,384000,48,8,0.004833333333333334,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/23_011984_MS2024.mat,SONYC_23,,,0
2593,data/envCorp/SONYC/audio-15/27_017129.wav,27_017129,,1,384000,48,8,0.0005416666666666666,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/27_017129_MS2024.mat,SONYC_27,,,0
2594,data/envCorp/SONYC/audio-2/27_004987.wav,27_004987,,1,384000,48,8,0.0011875,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/27_004987_MS2024.mat,SONYC_27,,,0
2595,data/envCorp/SONYC/audio-18/27_005715.wav,27_005715,,1,384000,48,8,0.001125,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/27_005715_MS2024.mat,SONYC_27,,,0
2599,data/envCorp/SONYC/audio-2/37_016683.wav,37_016683,,1,384000,48,8,0.0031458333333333334,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/37_016683_MS2024.mat,SONYC_37,,,0
2600,data/envCorp/SONYC/audio-15/10_019299.wav,10_019299,,1,384000,48,8,0.0007083333333333334,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/10_019299_MS2024.mat,SONYC_10,,,0
2601,data/envCorp/SONYC/audio-10/39_019071.wav,39_019071,,1,384000,48,8,0.0025416666666666665,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/39_019071_MS2024.mat,SONYC_39,,,0
2602,data/envCorp/SONYC/audio-5/20_011620.wav,20_011620,,1,384000,48,8,0.0011458333333333333,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/20_011620_MS2024.mat,SONYC_20,,,0
2603,data/envCorp/SONYC/audio-7/40_002610.wav,40_002610,,1,384000,48,8,0.000875,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/40_002610_MS2024.mat,SONYC_40,,,0
2605,data/envCorp/SONYC/audio-16/02_009082.wav,02_009082,,1,384000,48,8,0.004083333333333333,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/02_009082_MS2024.mat,SONYC_02,,,0
2608,data/envCorp/SONYC/audio-4/04_009733.wav,04_009733,,1,384000,48,8,0.0009375,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/04_009733_MS2024.mat,SONYC_04,,,0
2611,data/envCorp/SONYC/audio-6/35_008480.wav,35_008480,,1,384000,48,8,0.022895833333333334,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/35_008480_MS2024.mat,SONYC_35,,,0
2613,data/envCorp/SONYC/audio-13/38_003644.wav,38_003644,,1,384000,48,8,0.00016666666666666666,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/38_003644_MS2024.mat,SONYC_38,,,0
2614,data/envCorp/SONYC/audio-7/02_011671.wav,02_011671,,1,384000,48,8,0.0020208333333333332,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/02_011671_MS2024.mat,SONYC_02,,,0
2615,data/envCorp/SONYC/audio-16/11_027097.wav,11_027097,,1,384000,48,8,0.004291666666666667,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/11_027097_MS2024.mat,SONYC_11,,,0
2616,data/envCorp/SONYC/audio-8/40_001497.wav,40_001497,,1,384000,48,8,0.0017291666666666666,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/40_001497_MS2024.mat,SONYC_40,,,0
2617,data/envCorp/SONYC/audio-2/40_003752.wav,40_003752,,1,384000,48,8,0.0010416666666666667,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/40_003752_MS2024.mat,SONYC_40,,,0
2620,data/envCorp/SONYC/audio-11/25_011398.wav,25_011398,,1,384000,48,8,0.001979166666666667,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/25_011398_MS2024.mat,SONYC_25,,,0
2621,data/envCorp/SONYC/audio-14/40_001188.wav,40_001188,,1,384000,48,8,0.0015625,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/40_001188_MS2024.mat,SONYC_40,,,0
2624,data/envCorp/SONYC/audio-9/40_000394.wav,40_000394,,1,384000,48,8,0.0011875,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/40_000394_MS2024.mat,SONYC_40,,,0
2627,data/envCorp/SONYC/audio-6/40_004488.wav,40_004488,,1,384000,48,8,0.001125,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/40_004488_MS2024.mat,SONYC_40,,,0
2628,data/envCorp/SONYC/audio-14/40_004806.wav,40_004806,,1,384000,48,8,0.0010833333333333333,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/40_004806_MS2024.mat,SONYC_40,,,0
2630,data/envCorp/SONYC/audio-13/34_008970.wav,34_008970,,1,384000,48,8,0.005666666666666667,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/34_008970_MS2024.mat,SONYC_34,,,0
2631,data/envCorp/SONYC/audio-14/13_008986.wav,13_008986,,1,384000,48,8,0.0017916666666666667,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/13_008986_MS2024.mat,SONYC_13,,,0
2634,data/envCorp/SONYC/audio-14/33_005107.wav,33_005107,,1,384000,48,8,0.0023541666666666667,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/33_005107_MS2024.mat,SONYC_33,,,0
2635,data/envCorp/SONYC/audio-3/27_001357.wav,27_001357,,1,384000,48,8,0.0010625,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/27_001357_MS2024.mat,SONYC_27,,,0
2636,data/envCorp/SONYC/audio-3/20_019757.wav,20_019757,,1,384000,48,8,0.006291666666666667,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/20_019757_MS2024.mat,SONYC_20,,,0
2637,data/envCorp/SONYC/audio-2/32_012427.wav,32_012427,,1,384000,48,8,0.012395833333333333,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/32_012427_MS2024.mat,SONYC_32,,,0
2638,data/envCorp/SONYC/audio-4/02_002533.wav,02_002533,,1,384000,48,8,0.0027916666666666667,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/02_002533_MS2024.mat,SONYC_02,,,0
2641,data/envCorp/SONYC/audio-6/03_007330.wav,03_007330,,1,384000,48,8,0.007979166666666667,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/03_007330_MS2024.mat,SONYC_03,,,0
2644,data/envCorp/SONYC/audio-15/18_003562.wav,18_003562,,1,384000,48,8,0.001,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/18_003562_MS2024.mat,SONYC_18,,,0
2646,data/envCorp/SONYC/audio-12/38_006139.wav,38_006139,,1,384000,48,8,0.0021458333333333334,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/38_006139_MS2024.mat,SONYC_38,,,0
2648,data/envCorp/SONYC/audio-15/13_020364.wav,13_020364,,1,384000,48,8,0.017208333333333332,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/13_020364_MS2024.mat,SONYC_13,,,0
2649,data/envCorp/SONYC/audio-5/13_005574.wav,13_005574,,1,384000,48,8,0.0027708333333333335,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/13_005574_MS2024.mat,SONYC_13,,,0
2650,data/envCorp/SONYC/audio-8/57_027538.wav,57_027538,,1,384000,48,8,0.002375,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/57_027538_MS2024.mat,SONYC_57,,,0
2652,data/envCorp/SONYC/audio-16/35_003747.wav,35_003747,,1,384000,48,8,0.0002916666666666667,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/35_003747_MS2024.mat,SONYC_35,,,0
2653,data/envCorp/SONYC/audio-17/24_020613.wav,24_020613,,1,384000,48,8,0.0007708333333333333,8,SONYC,env,STM_output/MATs/env_mat_wl4_SONYC/24_020613_MS2024.mat,SONYC_24,,,0
