,filepath,filename,LangOrInstru,VoiOrNot,startPoint,endPoint,FSkhz,expdur,maxsil,totalLengCur,corpus,mat_filename,speaker/artist,gender,genre,corpus_type
673,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/07. Buddy DeFranco _ Tommy Gumina - Scrapple from the Apple-6.wav,07. Buddy DeFranco _ Tommy Gumina - Scrapple from the Apple-6,cla,0.0,1,882000,44.1,20,0.0004988662131519,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/07. Buddy DeFranco _ Tommy Gumina - Scrapple from the Apple-6_MS2024.mat,07. Buddy DeFranco _ Tommy Gumina - Scrapple from the Apple,,,music
674,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/06 - the human league - reproduction - empire state human-5.wav,06 - the human league - reproduction - empire state human-5,voi,1.0,1,882000,44.1,20,0.0014739229024943,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/06 - the human league - reproduction - empire state human-5_MS2024.mat,06 - the human league - reproduction - empire state human,,,music
675,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/02. School Boy-4.wav,02. School Boy-4,pia-sax-tru,0.0,1,882000,44.1,20,0.004625850340136,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/02. School Boy-4_MS2024.mat,02. School Boy,,,music
676,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/06-Confirmation-20.wav,06-Confirmation-20,pia,0.0,1,176400,44.1,4,0.0050566893424036,4,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/06-Confirmation-20_MS2024.mat,06-Confirmation,,,music
677,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01 Good Vibrations-27.wav,01 Good Vibrations-27,gel-org-sax,0.0,1,882000,44.1,20,0.0016780045351473,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01 Good Vibrations-27_MS2024.mat,01 Good Vibrations,,,music
678,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Tool - Lateralis-16.wav,Tool - Lateralis-16,gel,0.0,1,529200,44.1,12,0.0038548752834467,12,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Tool - Lateralis-16_MS2024.mat,Tool - Lateralis,,,music
679,"data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/03 -  robert fripp, brian eno - evening star-16.wav","03 -  robert fripp, brian eno - evening star-16",gac-gel-pia,0.0,1,882000,44.1,20,0.0027210884353741,20,IRMAS,"STM_output/MATs/music_mat_wl4_IRMAS/03 -  robert fripp, brian eno - evening star-16_MS2024.mat","03 -  robert fripp, brian eno - evening star",,,music
680,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/1998 - HammerFall - Legacy of kings -  Heeding the call-6.wav,1998 - HammerFall - Legacy of kings -  Heeding the call-6,gel,0.0,1,529200,44.1,12,0.0007029478458049,12,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/1998 - HammerFall - Legacy of kings -  Heeding the call-6_MS2024.mat,1998 - HammerFall - Legacy of kings -  Heeding the call,,,music
681,"data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Debussy, Sonata for Cello _ Piano - 1 Prologue-11.wav","Debussy, Sonata for Cello _ Piano - 1 Prologue-11",cel-pia,0.0,1,882000,44.1,20,0.004172335600907,20,IRMAS,"STM_output/MATs/music_mat_wl4_IRMAS/Debussy, Sonata for Cello _ Piano - 1 Prologue-11_MS2024.mat","Debussy, Sonata for Cello _ Piano - 1 Prologue",,,music
682,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01 Chuck Mangione_Feels So Good_Feels So Good-24.wav,01 Chuck Mangione_Feels So Good_Feels So Good-24,gac-gel-tru,0.0,1,882000,44.1,20,0.0063945578231292,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01 Chuck Mangione_Feels So Good_Feels So Good-24_MS2024.mat,01 Chuck Mangione_Feels So Good_Feels So Good,,,music
683,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/06 - Lali Puna - Faking the Books-15.wav,06 - Lali Puna - Faking the Books-15,gac-gel,0.0,1,882000,44.1,20,0.051156462585034,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/06 - Lali Puna - Faking the Books-15_MS2024.mat,06 - Lali Puna - Faking the Books,,,music
684,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/101-eric_clapton-i_feel_free-8.wav,101-eric_clapton-i_feel_free-8,gel-pia-voi,1.0,1,529200,44.1,12,0.0014512471655328,12,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/101-eric_clapton-i_feel_free-8_MS2024.mat,101-eric_clapton-i_feel_free,,,music
685,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01. Another World-19.wav,01. Another World-19,org-pia,0.0,1,882000,44.1,20,0.001156462585034,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01. Another World-19_MS2024.mat,01. Another World,,,music
686,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/04 Zeca Baleiro - Com Jards Macale-1.wav,04 Zeca Baleiro - Com Jards Macale-1,flu-gac,0.0,1,176400,44.1,4,0.0022902494331065,4,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/04 Zeca Baleiro - Com Jards Macale-1_MS2024.mat,04 Zeca Baleiro - Com Jards Macale,,,music
687,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01 Chuck Mangione_Feels So Good_Feels So Good-13.wav,01 Chuck Mangione_Feels So Good_Feels So Good-13,gac-gel-sax,0.0,1,352800,44.1,8,0.012063492063492,8,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01 Chuck Mangione_Feels So Good_Feels So Good-13_MS2024.mat,01 Chuck Mangione_Feels So Good_Feels So Good,,,music
688,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/06 - Lali Puna - Faking the Books-22.wav,06 - Lali Puna - Faking the Books-22,gac,0.0,1,882000,44.1,20,0.0014058956916099,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/06 - Lali Puna - Faking the Books-22_MS2024.mat,06 - Lali Puna - Faking the Books,,,music
689,"data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/03 -  robert fripp, brian eno - evening star-21.wav","03 -  robert fripp, brian eno - evening star-21",gac-gel,0.0,1,882000,44.1,20,0.0017913832199546,20,IRMAS,"STM_output/MATs/music_mat_wl4_IRMAS/03 -  robert fripp, brian eno - evening star-21_MS2024.mat","03 -  robert fripp, brian eno - evening star",,,music
690,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Reuben Wilson - Inner City Blues (Makes Me Wanna Holler)-10.wav,Reuben Wilson - Inner City Blues (Makes Me Wanna Holler)-10,gel-org,0.0,1,882000,44.1,20,0.0203628117913832,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Reuben Wilson - Inner City Blues (Makes Me Wanna Holler)-10_MS2024.mat,Reuben Wilson - Inner City Blues (Makes Me Wanna Holler),,,music
691,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/03 - Symptom of the Universe-9.wav,03 - Symptom of the Universe-9,gel,0.0,1,882000,44.1,20,0.0011111111111111,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/03 - Symptom of the Universe-9_MS2024.mat,03 - Symptom of the Universe,,,music
692,"data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Debussy, Sonata for Violin _ Piano - 1 Allegro vivo-8.wav","Debussy, Sonata for Violin _ Piano - 1 Allegro vivo-8",pia-vio,0.0,1,882000,44.1,20,0.0024263038548752,20,IRMAS,"STM_output/MATs/music_mat_wl4_IRMAS/Debussy, Sonata for Violin _ Piano - 1 Allegro vivo-8_MS2024.mat","Debussy, Sonata for Violin _ Piano - 1 Allegro vivo",,,music
693,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/04.Mira - ANDREW HILL-4.wav,04.Mira - ANDREW HILL-4,pia,0.0,1,882000,44.1,20,0.0336281179138321,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/04.Mira - ANDREW HILL-4_MS2024.mat,04.Mira - ANDREW HILL,,,music
694,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01 Don_t Get Around Much Anymore-12.wav,01 Don_t Get Around Much Anymore-12,pia,0.0,1,882000,44.1,20,0.0257142857142857,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01 Don_t Get Around Much Anymore-12_MS2024.mat,01 Don_t Get Around Much Anymore,,,music
695,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/02 - And The Body Will Die-15.wav,02 - And The Body Will Die-15,gel-voi,1.0,1,882000,44.1,20,0.0006122448979591,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/02 - And The Body Will Die-15_MS2024.mat,02 - And The Body Will Die,,,music
696,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/1992 - Blind Guardian - Somewhere Far Beyond - The Bard_s Song (In The Forest)-10.wav,1992 - Blind Guardian - Somewhere Far Beyond - The Bard_s Song (In The Forest)-10,gac-voi,1.0,1,882000,44.1,20,0.0016553287981859,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/1992 - Blind Guardian - Somewhere Far Beyond - The Bard_s Song (In The Forest)-10_MS2024.mat,1992 - Blind Guardian - Somewhere Far Beyond - The Bard_s Song (In The Forest),,,music
697,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/gyorgy ligeti- atmospheres-24.wav,gyorgy ligeti- atmospheres-24,cla-flu,0.0,1,705600,44.1,16,0.0018820861678004,16,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/gyorgy ligeti- atmospheres-24_MS2024.mat,gyorgy ligeti- atmospheres,,,music
698,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/02. Yesterdays-9.wav,02. Yesterdays-9,cla-pia,0.0,1,882000,44.1,20,0.0749659863945578,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/02. Yesterdays-9_MS2024.mat,02. Yesterdays,,,music
699,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/00 - gold fronts-2.wav,00 - gold fronts-2,gel-voi,1.0,1,352800,44.1,8,0.0007936507936507,8,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/00 - gold fronts-2_MS2024.mat,00 - gold fronts,,,music
700,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Jimi Hendrix - 01 - Purple Haze-8.wav,Jimi Hendrix - 01 - Purple Haze-8,gel-voi,1.0,1,352800,44.1,8,0.0009523809523809,8,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Jimi Hendrix - 01 - Purple Haze-8_MS2024.mat,Jimi Hendrix - 01 - Purple Haze,,,music
701,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/john_coltrane-01-a_love_supreme_part_1-rns-7.wav,john_coltrane-01-a_love_supreme_part_1-rns-7,pia-sax,0.0,1,882000,44.1,20,0.0019501133786848,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/john_coltrane-01-a_love_supreme_part_1-rns-7_MS2024.mat,john_coltrane-01-a_love_supreme_part_1-rns,,,music
702,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/102 - killing joke - love like blood-12.wav,102 - killing joke - love like blood-12,gel-org,0.0,1,529200,44.1,12,0.0011337868480725,12,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/102 - killing joke - love like blood-12_MS2024.mat,102 - killing joke - love like blood,,,music
703,"data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Debussy, Sonata for Cello _ Piano - 1 Prologue-6.wav","Debussy, Sonata for Cello _ Piano - 1 Prologue-6",cel-pia,0.0,1,882000,44.1,20,0.051360544217687,20,IRMAS,"STM_output/MATs/music_mat_wl4_IRMAS/Debussy, Sonata for Cello _ Piano - 1 Prologue-6_MS2024.mat","Debussy, Sonata for Cello _ Piano - 1 Prologue",,,music
704,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/talk talk - spirit of eden - 05 - i believe in you-9.wav,talk talk - spirit of eden - 05 - i believe in you-9,gel,0.0,1,352800,44.1,8,0.0017233560090702,8,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/talk talk - spirit of eden - 05 - i believe in you-9_MS2024.mat,talk talk - spirit of eden - 05 - i believe in you,,,music
705,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/(02) dont kill the whale-3.wav,(02) dont kill the whale-3,gel-voi,1.0,1,352800,44.1,8,0.0014965986394557,8,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/(02) dont kill the whale-3_MS2024.mat,(02) dont kill the whale,,,music
706,"data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/08-Concerto in A major, K 219 -2- Adagio-28.wav","08-Concerto in A major, K 219 -2- Adagio-28",vio,0.0,1,529200,44.1,12,0.0046712018140589,12,IRMAS,"STM_output/MATs/music_mat_wl4_IRMAS/08-Concerto in A major, K 219 -2- Adagio-28_MS2024.mat","08-Concerto in A major, K 219 -2- Adagio",,,music
707,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/The Police - 01 - Synchronicity I-10.wav,The Police - 01 - Synchronicity I-10,gel-org,0.0,1,352800,44.1,8,0.0007029478458049,8,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/The Police - 01 - Synchronicity I-10_MS2024.mat,The Police - 01 - Synchronicity I,,,music
708,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Telefon Tel Aviv - Helen of Troy-9.wav,Telefon Tel Aviv - Helen of Troy-9,voi,1.0,1,882000,44.1,20,0.0012925170068027,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Telefon Tel Aviv - Helen of Troy-9_MS2024.mat,Telefon Tel Aviv - Helen of Troy,,,music
709,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/102 - killing joke - love like blood-25.wav,102 - killing joke - love like blood-25,org,0.0,1,529200,44.1,12,0.0014512471655328,12,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/102 - killing joke - love like blood-25_MS2024.mat,102 - killing joke - love like blood,,,music
710,"data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Debussy, Violin Sonata - 1 Allegro vivo-3.wav","Debussy, Violin Sonata - 1 Allegro vivo-3",pia-vio,0.0,1,882000,44.1,20,0.0457369614512471,20,IRMAS,"STM_output/MATs/music_mat_wl4_IRMAS/Debussy, Violin Sonata - 1 Allegro vivo-3_MS2024.mat","Debussy, Violin Sonata - 1 Allegro vivo",,,music
711,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/propaganda - dr. mabuse (_13th life_ mix)-8.wav,propaganda - dr. mabuse (_13th life_ mix)-8,voi,1.0,1,705600,44.1,16,0.0014058956916099,16,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/propaganda - dr. mabuse (_13th life_ mix)-8_MS2024.mat,propaganda - dr. mabuse (_13th life_ mix),,,music
712,"data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/03 -  robert fripp, brian eno - evening star-11.wav","03 -  robert fripp, brian eno - evening star-11",gac-gel,0.0,1,882000,44.1,20,0.0011337868480725,20,IRMAS,"STM_output/MATs/music_mat_wl4_IRMAS/03 -  robert fripp, brian eno - evening star-11_MS2024.mat","03 -  robert fripp, brian eno - evening star",,,music
713,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Depeche Mode - Personal Jesus-3.wav,Depeche Mode - Personal Jesus-3,gel-voi,1.0,1,882000,44.1,20,0.0016326530612244,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Depeche Mode - Personal Jesus-3_MS2024.mat,Depeche Mode - Personal Jesus,,,music
714,"data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Debussy, Sonata for Cello _ Piano - 1 Prologue-16.wav","Debussy, Sonata for Cello _ Piano - 1 Prologue-16",cel-pia,0.0,1,882000,44.1,20,0.0037641723356009,20,IRMAS,"STM_output/MATs/music_mat_wl4_IRMAS/Debussy, Sonata for Cello _ Piano - 1 Prologue-16_MS2024.mat","Debussy, Sonata for Cello _ Piano - 1 Prologue",,,music
715,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/06 - Lali Puna - Faking the Books-12.wav,06 - Lali Puna - Faking the Books-12,gac-voi,1.0,1,882000,44.1,20,0.0014058956916099,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/06 - Lali Puna - Faking the Books-12_MS2024.mat,06 - Lali Puna - Faking the Books,,,music
716,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/02-the_theory_of_everything_part_2-13.wav,02-the_theory_of_everything_part_2-13,pia,0.0,1,352800,44.1,8,0.0018367346938775,8,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/02-the_theory_of_everything_part_2-13_MS2024.mat,02-the_theory_of_everything_part_2,,,music
717,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01 Chuck Mangione_Feels So Good_Feels So Good-14.wav,01 Chuck Mangione_Feels So Good_Feels So Good-14,gac-gel,0.0,1,882000,44.1,20,0.0265986394557823,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01 Chuck Mangione_Feels So Good_Feels So Good-14_MS2024.mat,01 Chuck Mangione_Feels So Good_Feels So Good,,,music
718,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/06 - Lali Puna - Faking the Books-25.wav,06 - Lali Puna - Faking the Books-25,gac,0.0,1,882000,44.1,20,0.0014058956916099,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/06 - Lali Puna - Faking the Books-25_MS2024.mat,06 - Lali Puna - Faking the Books,,,music
719,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/04 Zeca Baleiro - Com Jards Macale-6.wav,04 Zeca Baleiro - Com Jards Macale-6,flu-gac-voi,1.0,1,882000,44.1,20,0.0048299319727891,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/04 Zeca Baleiro - Com Jards Macale-6_MS2024.mat,04 Zeca Baleiro - Com Jards Macale,,,music
720,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01 - Roadgame-21.wav,01 - Roadgame-21,pia,0.0,1,882000,44.1,20,0.0271428571428571,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01 - Roadgame-21_MS2024.mat,01 - Roadgame,,,music
721,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/105-new_order-blue_monday-uf-29.wav,105-new_order-blue_monday-uf-29,gel,0.0,1,882000,44.1,20,0.0008163265306122,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/105-new_order-blue_monday-uf-29_MS2024.mat,105-new_order-blue_monday-uf,,,music
722,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Jaga Jazzist - Mikado-15.wav,Jaga Jazzist - Mikado-15,gel,0.0,1,882000,44.1,20,0.0007256235827664,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Jaga Jazzist - Mikado-15_MS2024.mat,Jaga Jazzist - Mikado,,,music
723,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/06-Confirmation-10.wav,06-Confirmation-10,pia-sax,0.0,1,882000,44.1,20,0.0021541950113378,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/06-Confirmation-10_MS2024.mat,06-Confirmation,,,music
724,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01 Good Vibrations-17.wav,01 Good Vibrations-17,gel-org,0.0,1,882000,44.1,20,0.0058730158730158,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01 Good Vibrations-17_MS2024.mat,01 Good Vibrations,,,music
725,"data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01 Julian Bream - Albeniz- Mallorca, Opus 202-17.wav","01 Julian Bream - Albeniz- Mallorca, Opus 202-17",gac,0.0,1,882000,44.1,20,0.0165079365079365,20,IRMAS,"STM_output/MATs/music_mat_wl4_IRMAS/01 Julian Bream - Albeniz- Mallorca, Opus 202-17_MS2024.mat","01 Julian Bream - Albeniz- Mallorca, Opus 202",,,music
726,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/02. School Boy-3.wav,02. School Boy-3,pia-sax-tru,0.0,1,529200,44.1,12,0.0039002267573696,12,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/02. School Boy-3_MS2024.mat,02. School Boy,,,music
727,"data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01 Julian Bream - Albeniz- Mallorca, Opus 202-20.wav","01 Julian Bream - Albeniz- Mallorca, Opus 202-20",gac,0.0,1,882000,44.1,20,0.1442630385487528,20,IRMAS,"STM_output/MATs/music_mat_wl4_IRMAS/01 Julian Bream - Albeniz- Mallorca, Opus 202-20_MS2024.mat","01 Julian Bream - Albeniz- Mallorca, Opus 202",,,music
728,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/032  Fats Navarro - Boperation-4.wav,032  Fats Navarro - Boperation-4,pia-tru,0.0,1,882000,44.1,20,0.0046031746031746,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/032  Fats Navarro - Boperation-4_MS2024.mat,032  Fats Navarro - Boperation,,,music
729,"data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/05 - Sonata in A minor, Op. post. 143 D.784 - I. Allegro giusto-38.wav","05 - Sonata in A minor, Op. post. 143 D.784 - I. Allegro giusto-38",pia,0.0,1,882000,44.1,20,0.5458956916099773,20,IRMAS,"STM_output/MATs/music_mat_wl4_IRMAS/05 - Sonata in A minor, Op. post. 143 D.784 - I. Allegro giusto-38_MS2024.mat","05 - Sonata in A minor, Op. post. 143 D.784 - I. Allegro giusto",,,music
730,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Tool - Lateralis-11.wav,Tool - Lateralis-11,gel-voi,1.0,1,882000,44.1,20,0.0015419501133786,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Tool - Lateralis-11_MS2024.mat,Tool - Lateralis,,,music
731,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01 Good Vibrations-20.wav,01 Good Vibrations-20,gel-org-sax,0.0,1,352800,44.1,8,0.0020408163265306,8,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01 Good Vibrations-20_MS2024.mat,01 Good Vibrations,,,music
732,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Yngwie Malmsteen - Gimme gimme gimme-6.wav,Yngwie Malmsteen - Gimme gimme gimme-6,gel,0.0,1,529200,44.1,12,0.0005215419501133,12,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Yngwie Malmsteen - Gimme gimme gimme-6_MS2024.mat,Yngwie Malmsteen - Gimme gimme gimme,,,music
733,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01 Don_t Get Around Much Anymore-1.wav,01 Don_t Get Around Much Anymore-1,pia,0.0,1,176400,44.1,4,0.0470521541950113,4,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01 Don_t Get Around Much Anymore-1_MS2024.mat,01 Don_t Get Around Much Anymore,,,music
734,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01 - Roadgame-16.wav,01 - Roadgame-16,pia-sax,0.0,1,882000,44.1,20,0.0022448979591836,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01 - Roadgame-16_MS2024.mat,01 - Roadgame,,,music
735,"data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Debussy, Sonata for Cello _ Piano - 1 Prologue-1.wav","Debussy, Sonata for Cello _ Piano - 1 Prologue-1",pia,0.0,1,705600,44.1,16,0.2175056689342403,16,IRMAS,"STM_output/MATs/music_mat_wl4_IRMAS/Debussy, Sonata for Cello _ Piano - 1 Prologue-1_MS2024.mat","Debussy, Sonata for Cello _ Piano - 1 Prologue",,,music
736,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/102 - killing joke - love like blood-15.wav,102 - killing joke - love like blood-15,gel-pia,0.0,1,882000,44.1,20,0.0009977324263038,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/102 - killing joke - love like blood-15_MS2024.mat,102 - killing joke - love like blood,,,music
737,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/(02) dont kill the whale-4.wav,(02) dont kill the whale-4,gel,0.0,1,882000,44.1,20,0.0014058956916099,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/(02) dont kill the whale-4_MS2024.mat,(02) dont kill the whale,,,music
738,"data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/08-Concerto in A major, K 219 -2- Adagio-18.wav","08-Concerto in A major, K 219 -2- Adagio-18",vio,0.0,1,176400,44.1,4,0.0161224489795918,4,IRMAS,"STM_output/MATs/music_mat_wl4_IRMAS/08-Concerto in A major, K 219 -2- Adagio-18_MS2024.mat","08-Concerto in A major, K 219 -2- Adagio",,,music
739,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01. I Don_t Worry About a Thing-1.wav,01. I Don_t Worry About a Thing-1,pia-voi,1.0,1,882000,44.1,20,0.0824036281179138,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01. I Don_t Worry About a Thing-1_MS2024.mat,01. I Don_t Worry About a Thing,,,music
740,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/102 - killing joke - love like blood-22.wav,102 - killing joke - love like blood-22,gel-org,0.0,1,882000,44.1,20,0.0012244897959183,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/102 - killing joke - love like blood-22_MS2024.mat,102 - killing joke - love like blood,,,music
741,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/103 - love spirals downwards - will you fade-1.wav,103 - love spirals downwards - will you fade-1,org,0.0,1,529200,44.1,12,0.0263038548752834,12,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/103 - love spirals downwards - will you fade-1_MS2024.mat,103 - love spirals downwards - will you fade,,,music
742,"data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Debussy, Violin Sonata - 1 Allegro vivo-4.wav","Debussy, Violin Sonata - 1 Allegro vivo-4",pia-vio,0.0,1,882000,44.1,20,0.0068480725623582,20,IRMAS,"STM_output/MATs/music_mat_wl4_IRMAS/Debussy, Violin Sonata - 1 Allegro vivo-4_MS2024.mat","Debussy, Violin Sonata - 1 Allegro vivo",,,music
