,filepath,filename,LangOrInstru,VoiOrNot,startPoint,endPoint,FSkhz,expdur,maxsil,totalLengCur,corpus,mat_filename,gender,speaker/artist,Genre,corpus_type
344,"data/musicCorp/CD/Yo-Yo Ma/Bach_ Cello Suites [Disc 2]/2-18 Bach_ Cello Suite #6 In D, BWV 1012 - 6. Gigue.m4a","2-18 Bach_ Cello Suite #6 In D, BWV 1012 - 6. Gigue",cello,0,1,5292000,44.1,120,0.3071655328798185,120,CD,"STM_output/MATs/music_mat_wl4_CD/2-18 Bach_ Cello Suite #6 In D, BWV 1012 - 6. Gigue_MS2024.mat",,Yo-Yo Ma,Classical,music
345,"data/musicCorp/CD/Kim Kashkashian/Hindemith_ Viola Sonatas [Disc 1]/1-07 Hindemith_ Sonate F++r Viola Solo, Op. 25_1 - 4. Langsam, Mit Viel Ausdruck.m4a","1-07 Hindemith_ Sonate F++r Viola Solo, Op. 25_1 - 4. Langsam, Mit Viel Ausdruck",viola,0,1,5292000,44.1,120,0.7838548752834467,120,CD,"STM_output/MATs/music_mat_wl4_CD/1-07 Hindemith_ Sonate F++r Viola Solo, Op. 25_1 - 4. Langsam, Mit Viel Ausdruck_MS2024.mat",,Kim Kashkashian,Classical,music
346,data/musicCorp/CD/Jaqueline Ros/The Complete Sonatas _ Partitas For Solo Violin Vol. II/12 BWV1006 III. Gavotte En Rondeau.m4a,12 BWV1006 III. Gavotte En Rondeau,violin,0,1,5292000,44.1,120,0.4821995464852607,120,CD,STM_output/MATs/music_mat_wl4_CD/12 BWV1006 III. Gavotte En Rondeau_MS2024.mat,,Jaqueline Ros,Classical,music
347,data/musicCorp/CD/Ysaye Crumb Kodaly/Cello Sonatas/05 Son_ I. Fantasia.m4a,05 Son_ I. Fantasia,guitar,0,1,5468400,44.1,124,0.963469387755102,120,CD,STM_output/MATs/music_mat_wl4_CD/05 Son_ I. Fantasia_MS2024.mat,,Ysaye Crumb Kodaly,Classical,music
348,"data/musicCorp/CD/Charles Mackerras_ Scottish Chamber Orchestra/Beethoven_ Symphonies [Disc 2]/2-01 Beethoven_ Symphony #3 In E Flat, Op. 55, _Eroica_ - 1. Allegro Con Brio.m4a","2-01 Beethoven_ Symphony #3 In E Flat, Op. 55, _Eroica_ - 1. Allegro Con Brio",multi,0,1,5468400,44.1,124,0.1908616780045351,120,CD,"STM_output/MATs/music_mat_wl4_CD/2-01 Beethoven_ Symphony #3 In E Flat, Op. 55, _Eroica_ - 1. Allegro Con Brio_MS2024.mat",,Charles Mackerras,Classical,music
349,data/musicCorp/CD/The Beatles/1962-1966 [Disc 2]/2-01 Help!.m4a,2-01 Help!,multi_Voi,1,1,5468400,44.1,124,0.0054875283446712,120,CD,STM_output/MATs/music_mat_wl4_CD/2-01 Help!_MS2024.mat,,The Beatles,Rock,music
350,"data/musicCorp/CD/Jacqueline Ross/Bach_ Complete Sonatas _ Partitas For Solo Violin, Vol. 1/03 Bach_ Sonata #1 In G Minor For Solo Violin, BWV 1001 - 3. Siciliana.m4a","03 Bach_ Sonata #1 In G Minor For Solo Violin, BWV 1001 - 3. Siciliana",violin,0,1,5292000,44.1,120,0.1392743764172335,120,CD,"STM_output/MATs/music_mat_wl4_CD/03 Bach_ Sonata #1 In G Minor For Solo Violin, BWV 1001 - 3. Siciliana_MS2024.mat",,Jacqueline Ross,Classical,music
351,"data/musicCorp/CD/Edgar Meyer/Bach_ Unaccompanied Cello Suites Performed On Double Bass/07 Bach_ Cello Suite #1 In G, BWV 1007 - 1. Prelude.m4a","07 Bach_ Cello Suite #1 In G, BWV 1007 - 1. Prelude",cello,0,1,5292000,44.1,120,0.1453061224489795,120,CD,"STM_output/MATs/music_mat_wl4_CD/07 Bach_ Cello Suite #1 In G, BWV 1007 - 1. Prelude_MS2024.mat",,Edgar Meyer,Classical,music
352,"data/musicCorp/CD/Edgar Meyer/Bach_ Unaccompanied Cello Suites Performed On Double Bass/07 Bach_ Cello Suite #1 In G, BWV 1007 - 1. Prelude.m4a","07 Bach_ Cello Suite #1 In G, BWV 1007 - 1. Prelude",cello,0,1,5292000,44.1,120,0.1453061224489795,120,CD,"STM_output/MATs/music_mat_wl4_CD/07 Bach_ Cello Suite #1 In G, BWV 1007 - 1. Prelude_MS2024.mat",,Edgar Meyer,Classical,music
353,"data/musicCorp/CD/Evgeny Kissin/Beethoven_ Moonlight Sonata Franck_ Prelude, Chorale _ Fugue, Etc_/21 Brahms_ Variations On A Theme By Paganini, Op. 35 - Book 1_ Var. 14.m4a","21 Brahms_ Variations On A Theme By Paganini, Op. 35 - Book 1_ Var. 14",piano,0,1,4410000,44.1,100,0.1054875283446712,100,CD,"STM_output/MATs/music_mat_wl4_CD/21 Brahms_ Variations On A Theme By Paganini, Op. 35 - Book 1_ Var. 14_MS2024.mat",,Evgeny Kissin,Classical,music
354,"data/musicCorp/CD/Evgeny Kissin/Beethoven_ Moonlight Sonata Franck_ Prelude, Chorale _ Fugue, Etc_/29 Brahms_ Variations On A Theme By Paganini, Op. 35 - Book 2_ Var. 8.m4a","29 Brahms_ Variations On A Theme By Paganini, Op. 35 - Book 2_ Var. 8",piano,0,1,1234800,44.1,28,0.0969160997732426,24,CD,"STM_output/MATs/music_mat_wl4_CD/29 Brahms_ Variations On A Theme By Paganini, Op. 35 - Book 2_ Var. 8_MS2024.mat",,Evgeny Kissin,Classical,music
355,"data/musicCorp/CD/Yo-Yo Ma/Bach_ Cello Suites [Disc 1]/1-10 Bach_ Cello Suite #4 In E Flat, BWV 1010 - 4. Sarabande.m4a","1-10 Bach_ Cello Suite #4 In E Flat, BWV 1010 - 4. Sarabande",cello,0,1,5292000,44.1,120,0.0279138321995464,120,CD,"STM_output/MATs/music_mat_wl4_CD/1-10 Bach_ Cello Suite #4 In E Flat, BWV 1010 - 4. Sarabande_MS2024.mat",,Yo-Yo Ma,Classical,music
356,data/musicCorp/CD/U2/The Best Of 1980-1990/06 Bad.m4a,06 Bad,multi_Voi,1,1,5292000,44.1,120,0.1943990929705215,120,CD,STM_output/MATs/music_mat_wl4_CD/06 Bad_MS2024.mat,,U2,Rock,music
357,data/musicCorp/CD/Red Hot Chili Peppers/Californication/07 Easily.m4a,07 Easily,multi_Voi,1,1,5292000,44.1,120,0.2758956916099773,120,CD,STM_output/MATs/music_mat_wl4_CD/07 Easily_MS2024.mat,,Red Hot Chili Peppers,Rock,music
358,data/musicCorp/CD/Lyon James And Marylene Dosse/French Romantic Women Composers/04 Mazourke.m4a,04 Mazourke,"violin, piano",0,1,5468400,44.1,124,0.027437641723356,120,CD,STM_output/MATs/music_mat_wl4_CD/04 Mazourke_MS2024.mat,,Lyon James And Marylene Dosse,Classical,music
359,data/musicCorp/CD/Dexter Gordon/Gettin_ Around/02 Who Can I Turn To (When Nobody Needs Me).m4a,02 Who Can I Turn To (When Nobody Needs Me),multi,0,1,5292000,44.1,120,0.4395011337868481,120,CD,STM_output/MATs/music_mat_wl4_CD/02 Who Can I Turn To (When Nobody Needs Me)_MS2024.mat,,Dexter Gordon,Jazz,music
360,data/musicCorp/CD/Kenny Burrell _ John Coltrane/Original Jazz Classics Collection/01 Without a song.m4a,01 Without a song,multi,0,1,5292000,44.1,120,0.4812698412698413,120,CD,STM_output/MATs/music_mat_wl4_CD/01 Without a song_MS2024.mat,,Kenny Burrell ,Jazz,music
361,"data/musicCorp/CD/Yo-Yo Ma/Bach_ Cello Suites [Disc 1]/1-16 Bach_ Cello Suite #5 In C Minor, BWV 1011 - 4. Sarabande.m4a","1-16 Bach_ Cello Suite #5 In C Minor, BWV 1011 - 4. Sarabande",cello,0,1,5292000,44.1,120,0.0294331065759637,120,CD,"STM_output/MATs/music_mat_wl4_CD/1-16 Bach_ Cello Suite #5 In C Minor, BWV 1011 - 4. Sarabande_MS2024.mat",,Yo-Yo Ma,Classical,music
362,"data/musicCorp/CD/Yo-Yo Ma/Bach_ Cello Suites [Disc 1]/1-16 Bach_ Cello Suite #5 In C Minor, BWV 1011 - 4. Sarabande.m4a","1-16 Bach_ Cello Suite #5 In C Minor, BWV 1011 - 4. Sarabande",cello,0,1,5292000,44.1,120,0.0294331065759637,120,CD,"STM_output/MATs/music_mat_wl4_CD/1-16 Bach_ Cello Suite #5 In C Minor, BWV 1011 - 4. Sarabande_MS2024.mat",,Yo-Yo Ma,Classical,music
363,data/musicCorp/CD/Arcade Fire/Arcade Fire/11 Wasted Hours.m4a,11 Wasted Hours,multi_Voi,1,1,5292000,44.1,120,0.0026530612244897,120,CD,STM_output/MATs/music_mat_wl4_CD/11 Wasted Hours_MS2024.mat,,Arcade Fire,Rock,music
364,"data/musicCorp/CD/Rinaldo Alessandrini_ Concerto Italiano/Bach_ Brandenburg Concertos [Disc 2]/2-04 Bach_ Brandenburg Concerto #5 In D, BWV 1050 - 1. Allegro.m4a","2-04 Bach_ Brandenburg Concerto #5 In D, BWV 1050 - 1. Allegro",multi,0,1,5292000,44.1,120,0.6738095238095239,120,CD,"STM_output/MATs/music_mat_wl4_CD/2-04 Bach_ Brandenburg Concerto #5 In D, BWV 1050 - 1. Allegro_MS2024.mat",,Rinaldo Alessandrini,Classical,music
365,"data/musicCorp/CD/Rinaldo Alessandrini_ Concerto Italiano/Bach_ Brandenburg Concertos [Disc 2]/2-05 Bach_ Brandenburg Concerto #5 In D, BWV 1050 - 2. Affettuoso.m4a","2-05 Bach_ Brandenburg Concerto #5 In D, BWV 1050 - 2. Affettuoso",multi,0,1,5292000,44.1,120,0.0354648526077097,120,CD,"STM_output/MATs/music_mat_wl4_CD/2-05 Bach_ Brandenburg Concerto #5 In D, BWV 1050 - 2. Affettuoso_MS2024.mat",,Rinaldo Alessandrini,Classical,music
366,data/musicCorp/CD/Ivo Pogorelich/Mozart_ Piano Sonatas K.283 _ K.331 _ Fantasia K.397/05 1. Tema (Andante Grazioso) Con Variazioni.m4a,05 1. Tema (Andante Grazioso) Con Variazioni,piano,0,1,5292000,44.1,120,0.3212471655328798,120,CD,STM_output/MATs/music_mat_wl4_CD/05 1. Tema (Andante Grazioso) Con Variazioni_MS2024.mat,,Ivo Pogorelich,Classical,music
367,data/musicCorp/CD/The Dave Brubeck Quartet/Time Out/05 Kathy_s Waltz.m4a,05 Kathy_s Waltz,multi,0,1,5292000,44.1,120,0.1972335600907029,120,CD,STM_output/MATs/music_mat_wl4_CD/05 Kathy_s Waltz_MS2024.mat,,The Dave Brubeck Quartet,Jazz,music
368,"data/musicCorp/CD/Evgeny Kissin/Beethoven_ Moonlight Sonata Franck_ Prelude, Chorale _ Fugue, Etc_/17 Brahms_ Variations On A Theme By Paganini, Op. 35 - Book 1_ Var. 10.m4a","17 Brahms_ Variations On A Theme By Paganini, Op. 35 - Book 1_ Var. 10",piano,0,1,4233600,44.1,96,0.0988662131519274,96,CD,"STM_output/MATs/music_mat_wl4_CD/17 Brahms_ Variations On A Theme By Paganini, Op. 35 - Book 1_ Var. 10_MS2024.mat",,Evgeny Kissin,Classical,music
369,data/musicCorp/CD/U2/The Best Of 1980-1990/05 Sunday Bloody Sunday.m4a,05 Sunday Bloody Sunday,multi_Voi,1,1,5292000,44.1,120,0.1853741496598639,120,CD,STM_output/MATs/music_mat_wl4_CD/05 Sunday Bloody Sunday_MS2024.mat,,U2,Rock,music
370,"data/musicCorp/CD/Evgeny Kissin/Beethoven_ Moonlight Sonata Franck_ Prelude, Chorale _ Fugue, Etc_/18 Brahms_ Variations On A Theme By Paganini, Op. 35 - Book 1_ Var. 11.m4a","18 Brahms_ Variations On A Theme By Paganini, Op. 35 - Book 1_ Var. 11",piano,0,1,4586400,44.1,104,0.1059637188208616,104,CD,"STM_output/MATs/music_mat_wl4_CD/18 Brahms_ Variations On A Theme By Paganini, Op. 35 - Book 1_ Var. 11_MS2024.mat",,Evgeny Kissin,Classical,music
371,data/musicCorp/CD/The Dave Brubeck Quartet/Time Out/02 Strange Meadow Lark.m4a,02 Strange Meadow Lark,multi,0,1,5292000,44.1,120,0.0929931972789115,120,CD,STM_output/MATs/music_mat_wl4_CD/02 Strange Meadow Lark_MS2024.mat,,The Dave Brubeck Quartet,Jazz,music
372,"data/musicCorp/CD/Rinaldo Alessandrini_ Concerto Italiano/Bach_ Brandenburg Concertos [Disc 1]/1-13 Bach_ Brandenburg Concerto #2 In F, BWV 1047 - 3. Allegro Assai.m4a","1-13 Bach_ Brandenburg Concerto #2 In F, BWV 1047 - 3. Allegro Assai",multi,0,1,5292000,44.1,120,0.2514285714285714,120,CD,"STM_output/MATs/music_mat_wl4_CD/1-13 Bach_ Brandenburg Concerto #2 In F, BWV 1047 - 3. Allegro Assai_MS2024.mat",,Rinaldo Alessandrini,Classical,music
373,data/musicCorp/CD/The Beatles/1962-1966 [Disc 1]/1-12 Ticket To Ride.m4a,1-12 Ticket To Ride,multi_Voi,1,1,5292000,44.1,120,0.471859410430839,120,CD,STM_output/MATs/music_mat_wl4_CD/1-12 Ticket To Ride_MS2024.mat,,The Beatles,Rock,music
374,"data/musicCorp/CD/Charles Mackerras_ Scottish Chamber Orchestra/Beethoven_ Symphonies [Disc 3]/3-08 Beethoven_ Symphony #6 In F, Op. 68, _Pastoral_ - 4. Allegro.m4a","3-08 Beethoven_ Symphony #6 In F, Op. 68, _Pastoral_ - 4. Allegro",multi,0,1,5292000,44.1,120,0.1284807256235827,120,CD,"STM_output/MATs/music_mat_wl4_CD/3-08 Beethoven_ Symphony #6 In F, Op. 68, _Pastoral_ - 4. Allegro_MS2024.mat",,Charles Mackerras,Classical,music
375,data/musicCorp/CD/Dexter Gordon/Gettin_ Around/05 Everybody_s Somebody_s Fool.m4a,05 Everybody_s Somebody_s Fool,multi,0,1,5292000,44.1,120,0.5566439909297052,120,CD,STM_output/MATs/music_mat_wl4_CD/05 Everybody_s Somebody_s Fool_MS2024.mat,,Dexter Gordon,Jazz,music
377,data/musicCorp/CD/Ivo Pogorelich/Mozart_ Piano Sonatas K.283 _ K.331 _ Fantasia K.397/03 2. Andante.m4a,03 2. Andante,piano,0,1,5468400,44.1,124,0.0641269841269841,120,CD,STM_output/MATs/music_mat_wl4_CD/03 2. Andante_MS2024.mat,,Ivo Pogorelich,Classical,music
380,data/musicCorp/CD/The Beatles/1967-1970 [Disc 2]/2-02 While My Guitar Gently Weeps.m4a,2-02 While My Guitar Gently Weeps,multi_Voi,1,1,5292000,44.1,120,0.5341269841269841,120,CD,STM_output/MATs/music_mat_wl4_CD/2-02 While My Guitar Gently Weeps_MS2024.mat,,The Beatles,Rock,music
381,"data/musicCorp/CD/Julian Bream/Bream Collection, Vol. 9 - Baroque Guitar/04 Sanz_ Canarios.m4a",04 Sanz_ Canarios,guitar,0,1,3704400,44.1,84,0.3406575963718821,80,CD,STM_output/MATs/music_mat_wl4_CD/04 Sanz_ Canarios_MS2024.mat,,Julian Bream,Classical,music
382,"data/musicCorp/CD/Charles Mackerras_ Scottish Chamber Orchestra/Beethoven_ Symphonies [Disc 3]/3-07 Beethoven_ Symphony #6 In F, Op. 68, _Pastoral_ - 3. Allegro.m4a","3-07 Beethoven_ Symphony #6 In F, Op. 68, _Pastoral_ - 3. Allegro",multi,0,1,5292000,44.1,120,0.032063492063492,120,CD,"STM_output/MATs/music_mat_wl4_CD/3-07 Beethoven_ Symphony #6 In F, Op. 68, _Pastoral_ - 3. Allegro_MS2024.mat",,Charles Mackerras,Classical,music
383,"data/musicCorp/CD/Kim Kashkashian/Hindemith_ Viola Sonatas [Disc 1]/1-04 Hindemith_ Sonate F++r Viola Solo, Op. 25_1 - 1. Breit, Sehr Frisch Und Straff.m4a","1-04 Hindemith_ Sonate F++r Viola Solo, Op. 25_1 - 1. Breit, Sehr Frisch Und Straff",viola,0,1,5292000,44.1,120,0.4924943310657596,120,CD,"STM_output/MATs/music_mat_wl4_CD/1-04 Hindemith_ Sonate F++r Viola Solo, Op. 25_1 - 1. Breit, Sehr Frisch Und Straff_MS2024.mat",,Kim Kashkashian,Classical,music
384,data/musicCorp/CD/The Beatles/1962-1966 [Disc 1]/1-06 All My Loving.m4a,1-06 All My Loving,multi_Voi,1,1,5292000,44.1,120,0.4008616780045351,120,CD,STM_output/MATs/music_mat_wl4_CD/1-06 All My Loving_MS2024.mat,,The Beatles,Rock,music
385,data/musicCorp/CD/Lyon James And Marylene Dosse/French Romantic Women Composers/12 Farrenc Sonata_ Adagio.m4a,12 Farrenc Sonata_ Adagio,"violin, piano",0,1,5292000,44.1,120,0.5385260770975057,120,CD,STM_output/MATs/music_mat_wl4_CD/12 Farrenc Sonata_ Adagio_MS2024.mat,,Lyon James And Marylene Dosse,Classical,music
386,data/musicCorp/CD/Dexter Gordon/Gettin_ Around/03 Heartaches.m4a,03 Heartaches,multi,0,1,5292000,44.1,120,0.4688662131519274,120,CD,STM_output/MATs/music_mat_wl4_CD/03 Heartaches_MS2024.mat,,Dexter Gordon,Jazz,music
387,data/musicCorp/CD/The Beatles/1962-1966 [Disc 2]/2-10 Girl.m4a,2-10 Girl,multi_Voi,1,1,5292000,44.1,120,0.4068934240362812,120,CD,STM_output/MATs/music_mat_wl4_CD/2-10 Girl_MS2024.mat,,The Beatles,Rock,music
389,data/musicCorp/CD/Red Hot Chili Peppers/Californication/03 Scar Tissue.m4a,03 Scar Tissue,multi_Voi,1,1,5292000,44.1,120,0.1386848072562358,120,CD,STM_output/MATs/music_mat_wl4_CD/03 Scar Tissue_MS2024.mat,,Red Hot Chili Peppers,Rock,music
390,"data/musicCorp/CD/Helen Callus/J.S. Bach_ Six Cello Suites on Viola [Disc 1]/1-03 Suite No.1 in G major, BWV 1007 _ III. Courante.m4a","1-03 Suite No.1 in G major, BWV 1007 _ III. Courante",viola,0,1,5292000,44.1,120,0.3207936507936508,120,CD,"STM_output/MATs/music_mat_wl4_CD/1-03 Suite No.1 in G major, BWV 1007 _ III. Courante_MS2024.mat",,Helen Callus,Classical,music
391,data/musicCorp/CD/Jaqueline Ros/The Complete Sonatas _ Partitas For Solo Violin Vol. II/10 BWV1006 I. Preludio.m4a,10 BWV1006 I. Preludio,violin,0,1,5292000,44.1,120,0.2631746031746031,120,CD,STM_output/MATs/music_mat_wl4_CD/10 BWV1006 I. Preludio_MS2024.mat,,Jaqueline Ros,Classical,music
392,"data/musicCorp/CD/Charles Mackerras_ Scottish Chamber Orchestra/Beethoven_ Symphonies [Disc 1]/1-03 Beethoven_ Symphony #1 In C, Op. 21 - 3. Menuetto_ Allegro Molto E Vivace.m4a","1-03 Beethoven_ Symphony #1 In C, Op. 21 - 3. Menuetto_ Allegro Molto E Vivace",multi,0,1,5468400,44.1,124,0.3793650793650793,120,CD,"STM_output/MATs/music_mat_wl4_CD/1-03 Beethoven_ Symphony #1 In C, Op. 21 - 3. Menuetto_ Allegro Molto E Vivace_MS2024.mat",,Charles Mackerras,Classical,music
393,"data/musicCorp/CD/Evgeny Kissin/Beethoven_ Moonlight Sonata Franck_ Prelude, Chorale _ Fugue, Etc_/23 Brahms_ Variations On A Theme By Paganini, Op. 35 - Book 2_ Var. 2.m4a","23 Brahms_ Variations On A Theme By Paganini, Op. 35 - Book 2_ Var. 2",piano,0,1,1411200,44.1,32,0.0176870748299319,32,CD,"STM_output/MATs/music_mat_wl4_CD/23 Brahms_ Variations On A Theme By Paganini, Op. 35 - Book 2_ Var. 2_MS2024.mat",,Evgeny Kissin,Classical,music
394,"data/musicCorp/CD/Jacqueline Ross/Bach_ Complete Sonatas _ Partitas For Solo Violin, Vol. 1/05 Bach_ Violin Partita #1 In B Minor, BWV 1002 - Allemanda.m4a","05 Bach_ Violin Partita #1 In B Minor, BWV 1002 - Allemanda",violin,0,1,5292000,44.1,120,0.6273469387755102,120,CD,"STM_output/MATs/music_mat_wl4_CD/05 Bach_ Violin Partita #1 In B Minor, BWV 1002 - Allemanda_MS2024.mat",,Jacqueline Ross,Classical,music
395,"data/musicCorp/CD/Evgeny Kissin/Beethoven_ Moonlight Sonata Franck_ Prelude, Chorale _ Fugue, Etc_/08 Brahms_ Variations On A Theme By Paganini, Op. 35 - Book 1_ Var. 1.m4a","08 Brahms_ Variations On A Theme By Paganini, Op. 35 - Book 1_ Var. 1",piano,0,1,882000,44.1,20,0.1063945578231292,20,CD,"STM_output/MATs/music_mat_wl4_CD/08 Brahms_ Variations On A Theme By Paganini, Op. 35 - Book 1_ Var. 1_MS2024.mat",,Evgeny Kissin,Classical,music
396,"data/musicCorp/CD/Jacqueline Ross/Bach_ Complete Sonatas _ Partitas For Solo Violin, Vol. 1/10 Bach_ Violin Partita #1 In B Minor, BWV 1002 - Double #3.m4a","10 Bach_ Violin Partita #1 In B Minor, BWV 1002 - Double #3",violin,0,1,5292000,44.1,120,0.0973696145124716,120,CD,"STM_output/MATs/music_mat_wl4_CD/10 Bach_ Violin Partita #1 In B Minor, BWV 1002 - Double #3_MS2024.mat",,Jacqueline Ross,Classical,music
397,data/musicCorp/CD/The Beatles/1967-1970 [Disc 2]/2-01 Back In The U.S.S.R..m4a,2-01 Back In The U.S.S.R.,multi_Voi,1,1,5468400,44.1,124,0.0040589569160997,120,CD,STM_output/MATs/music_mat_wl4_CD/2-01 Back In The U.S.S.R._MS2024.mat,,The Beatles,Rock,music
398,"data/musicCorp/CD/Jacqueline Ross/Bach_ Complete Sonatas _ Partitas For Solo Violin, Vol. 1/14 Bach_ Sonata #2 In A Minor For Solo Violin, BWV 1003 - 2. Fuga.m4a","14 Bach_ Sonata #2 In A Minor For Solo Violin, BWV 1003 - 2. Fuga",violin,0,1,5292000,44.1,120,0.4260544217687075,120,CD,"STM_output/MATs/music_mat_wl4_CD/14 Bach_ Sonata #2 In A Minor For Solo Violin, BWV 1003 - 2. Fuga_MS2024.mat",,Jacqueline Ross,Classical,music
399,"data/musicCorp/CD/Yo-Yo Ma/Bach_ Cello Suites [Disc 1]/1-02 Bach_ Cello Suite #1 In G, BWV 1007 - 2. Allemande.m4a","1-02 Bach_ Cello Suite #1 In G, BWV 1007 - 2. Allemande",cello,0,1,5292000,44.1,120,0.7912698412698412,120,CD,"STM_output/MATs/music_mat_wl4_CD/1-02 Bach_ Cello Suite #1 In G, BWV 1007 - 2. Allemande_MS2024.mat",,Yo-Yo Ma,Classical,music
400,"data/musicCorp/CD/Yo-Yo Ma/Bach_ Cello Suites [Disc 1]/1-02 Bach_ Cello Suite #1 In G, BWV 1007 - 2. Allemande.m4a","1-02 Bach_ Cello Suite #1 In G, BWV 1007 - 2. Allemande",cello,0,1,5292000,44.1,120,0.7912698412698412,120,CD,"STM_output/MATs/music_mat_wl4_CD/1-02 Bach_ Cello Suite #1 In G, BWV 1007 - 2. Allemande_MS2024.mat",,Yo-Yo Ma,Classical,music
401,"data/musicCorp/CD/Julian Bream/Bream Collection, Vol. 9 - Baroque Guitar/24 Cimarosa_ Sonata In A.m4a",24 Cimarosa_ Sonata In A,guitar,0,1,4586400,44.1,104,0.0960997732426303,104,CD,STM_output/MATs/music_mat_wl4_CD/24 Cimarosa_ Sonata In A_MS2024.mat,,Julian Bream,Classical,music
402,data/musicCorp/CD/Kim Kashkashian/Hindemith_ Viola Sonatas [Disc 1]/1-08 Hindemith_ Sonate F++r Viola Solo (1937) - 1. Lebhafte Halbe.m4a,1-08 Hindemith_ Sonate F++r Viola Solo (1937) - 1. Lebhafte Halbe,viola,0,1,5468400,44.1,124,0.5314965986394558,120,CD,STM_output/MATs/music_mat_wl4_CD/1-08 Hindemith_ Sonate F++r Viola Solo (1937) - 1. Lebhafte Halbe_MS2024.mat,,Kim Kashkashian,Classical,music
403,"data/musicCorp/CD/Helen Callus/J.S. Bach_ Six Cello Suites on Viola [Disc 1]/1-11 Suite No.2 in D minor, BWV 1008 _ V. Menuet I _ II.m4a","1-11 Suite No.2 in D minor, BWV 1008 _ V. Menuet I _ II",viola,0,1,5292000,44.1,120,0.2317913832199546,120,CD,"STM_output/MATs/music_mat_wl4_CD/1-11 Suite No.2 in D minor, BWV 1008 _ V. Menuet I _ II_MS2024.mat",,Helen Callus,Classical,music
404,data/musicCorp/CD/The Beatles/1962-1966 [Disc 2]/2-05 Drive My Car.m4a,2-05 Drive My Car,multi_Voi,1,1,5292000,44.1,120,0.4324716553287981,120,CD,STM_output/MATs/music_mat_wl4_CD/2-05 Drive My Car_MS2024.mat,,The Beatles,Rock,music
405,"data/musicCorp/CD/Frans Brüggen_ Orchestra Of The 18th Century/Mozart_ Symphony #41/05 Mozart_ La Clemenza Di Tito, K 621 - Overture.m4a","05 Mozart_ La Clemenza Di Tito, K 621 - Overture",multi,0,1,5468400,44.1,124,0.8002267573696145,120,CD,"STM_output/MATs/music_mat_wl4_CD/05 Mozart_ La Clemenza Di Tito, K 621 - Overture_MS2024.mat",,Frans Brüggen,Classical,music
406,"data/musicCorp/CD/Charles Mackerras_ Scottish Chamber Orchestra/Beethoven_ Symphonies [Disc 3]/3-02 Beethoven_ Symphony #5 In C Minor, Op. 67 - 2. Andante Con Moto.m4a","3-02 Beethoven_ Symphony #5 In C Minor, Op. 67 - 2. Andante Con Moto",multi,0,1,5292000,44.1,120,0.6859183673469388,120,CD,"STM_output/MATs/music_mat_wl4_CD/3-02 Beethoven_ Symphony #5 In C Minor, Op. 67 - 2. Andante Con Moto_MS2024.mat",,Charles Mackerras,Classical,music
407,"data/musicCorp/CD/The Beatles/1967-1970 [Disc 2]/2-03 Ob-La-Di, Ob-La-Da.m4a","2-03 Ob-La-Di, Ob-La-Da",multi_Voi,1,1,5292000,44.1,120,0.469546485260771,120,CD,"STM_output/MATs/music_mat_wl4_CD/2-03 Ob-La-Di, Ob-La-Da_MS2024.mat",,The Beatles,Rock,music
408,data/musicCorp/CD/Red Hot Chili Peppers/Californication/08 Porcelain.m4a,08 Porcelain,multi_Voi,1,1,5292000,44.1,120,0.5809750566893424,120,CD,STM_output/MATs/music_mat_wl4_CD/08 Porcelain_MS2024.mat,,Red Hot Chili Peppers,Rock,music
409,"data/musicCorp/CD/Kim Kashkashian, Robert Levin/Hindemith_ Viola Sonatas [Disc 2]/2-06 Hindemith_ Sonate F++r Viola _ Piano, Op. 25_4 - 3. Finale_ Lebhafte Viertel.m4a","2-06 Hindemith_ Sonate F++r Viola _ Piano, Op. 25_4 - 3. Finale_ Lebhafte Viertel","viola, piano",0,1,5292000,44.1,120,0.5342857142857143,120,CD,"STM_output/MATs/music_mat_wl4_CD/2-06 Hindemith_ Sonate F++r Viola _ Piano, Op. 25_4 - 3. Finale_ Lebhafte Viertel_MS2024.mat",,"Kim Kashkashian, Robert Levin",Classical,music
410,data/musicCorp/CD/The Beatles/1967-1970 [Disc 2]/2-07 Old Brown Shoe.m4a,2-07 Old Brown Shoe,multi_Voi,1,1,5292000,44.1,120,0.5308163265306123,120,CD,STM_output/MATs/music_mat_wl4_CD/2-07 Old Brown Shoe_MS2024.mat,,The Beatles,Rock,music
411,data/musicCorp/CD/The Beatles/1967-1970 [Disc 1]/1-10 The Fool On The Hill.m4a,1-10 The Fool On The Hill,multi_Voi,1,1,5292000,44.1,120,0.4647845804988662,120,CD,STM_output/MATs/music_mat_wl4_CD/1-10 The Fool On The Hill_MS2024.mat,,The Beatles,Rock,music
413,data/musicCorp/CD/Lyon James And Marylene Dosse/French Romantic Women Composers/09 Viardot Sonatine_ Allegro.m4a,09 Viardot Sonatine_ Allegro,"violin, piano",0,1,5292000,44.1,120,0.6251020408163265,120,CD,STM_output/MATs/music_mat_wl4_CD/09 Viardot Sonatine_ Allegro_MS2024.mat,,Lyon James And Marylene Dosse,Classical,music
